gvkey,year,event_type,n_events,n_recall_class_i,n_recall_class_ii,n_recall_class_iii,n_mdr_tier_a,n_mdr_tier_b,company_name_compustat,sic,costat,cik
2751,2016,recall,4,0.0,4.0,0.0,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2017,adverse_event,210,,,,147.0,63.0,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2017,recall,24,0.0,24.0,0.0,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2018,adverse_event,141,,,,120.0,21.0,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2018,recall,24,0.0,24.0,0.0,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2019,adverse_event,186,,,,159.0,27.0,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2020,adverse_event,219,,,,136.0,83.0,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2020,recall,13,0.0,13.0,0.0,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2021,adverse_event,689,,,,427.0,262.0,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2021,recall,34,0.0,34.0,0.0,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2022,adverse_event,868,,,,850.0,18.0,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2022,recall,40,0.0,40.0,0.0,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2023,adverse_event,1425,,,,956.0,469.0,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2023,recall,45,29.0,16.0,0.0,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2024,adverse_event,1436,,,,798.0,638.0,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2024,recall,37,1.0,36.0,0.0,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2024,warning_letter,1,,,,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2025,adverse_event,1088,,,,761.0,327.0,CARDINAL HEALTH INC,5122.0,A,721371.0
2751,2025,recall,17,0.0,17.0,0.0,,,CARDINAL HEALTH INC,5122.0,A,721371.0
2950,2007,adverse_event,161,,,,161.0,0.0,CHATTEM INC,2834.0,I,19520.0
2950,2008,adverse_event,676,,,,674.0,2.0,CHATTEM INC,2834.0,I,19520.0
2950,2008,recall,3,0.0,0.0,0.0,,,CHATTEM INC,2834.0,I,19520.0
2950,2009,adverse_event,188,,,,188.0,0.0,CHATTEM INC,2834.0,I,19520.0
3026,2004,adverse_event,2,,,,2.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2005,adverse_event,3,,,,3.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2006,adverse_event,6,,,,6.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2007,adverse_event,3,,,,2.0,1.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2008,adverse_event,10,,,,10.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2009,adverse_event,10,,,,10.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2010,adverse_event,7,,,,7.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2011,adverse_event,46,,,,46.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2011,recall,10,0.0,10.0,0.0,,,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2011,warning_letter,1,,,,,,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2012,adverse_event,165,,,,165.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2013,adverse_event,67,,,,67.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2013,recall,1,0.0,1.0,0.0,,,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2014,adverse_event,19,,,,19.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2015,adverse_event,32,,,,32.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2016,adverse_event,5,,,,5.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2017,adverse_event,3,,,,3.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2018,adverse_event,3,,,,3.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2019,adverse_event,16,,,,16.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2020,adverse_event,27,,,,27.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2021,adverse_event,30,,,,30.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2022,adverse_event,35,,,,35.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2023,adverse_event,16,,,,15.0,1.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2023,recall,1,0.0,1.0,0.0,,,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2024,adverse_event,22,,,,21.0,1.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3026,2025,adverse_event,33,,,,33.0,0.0,CHURCH & DWIGHT INC,2840.0,A,313927.0
3520,1992,adverse_event,10,,,,10.0,0.0,CORDIS CORP,3841.0,I,24654.0
3520,1993,adverse_event,5,,,,5.0,0.0,CORDIS CORP,3841.0,I,24654.0
3520,1994,adverse_event,21,,,,21.0,0.0,CORDIS CORP,3841.0,I,24654.0
3520,1995,adverse_event,18,,,,17.0,1.0,CORDIS CORP,3841.0,I,24654.0
3786,1992,adverse_event,46,,,,45.0,1.0,DATASCOPE CORP,3845.0,I,27096.0
3786,1993,adverse_event,33,,,,32.0,1.0,DATASCOPE CORP,3845.0,I,27096.0
3786,1994,adverse_event,81,,,,80.0,1.0,DATASCOPE CORP,3845.0,I,27096.0
3786,1995,adverse_event,97,,,,94.0,3.0,DATASCOPE CORP,3845.0,I,27096.0
3786,1996,adverse_event,760,,,,754.0,6.0,DATASCOPE CORP,3845.0,I,27096.0
3786,1997,adverse_event,2839,,,,2817.0,22.0,DATASCOPE CORP,3845.0,I,27096.0
3786,1998,adverse_event,2191,,,,2166.0,25.0,DATASCOPE CORP,3845.0,I,27096.0
3786,1999,adverse_event,733,,,,604.0,129.0,DATASCOPE CORP,3845.0,I,27096.0
3786,2000,adverse_event,566,,,,358.0,208.0,DATASCOPE CORP,3845.0,I,27096.0
3786,2001,adverse_event,479,,,,329.0,150.0,DATASCOPE CORP,3845.0,I,27096.0
3786,2002,adverse_event,220,,,,108.0,112.0,DATASCOPE CORP,3845.0,I,27096.0
3786,2003,adverse_event,206,,,,89.0,117.0,DATASCOPE CORP,3845.0,I,27096.0
3786,2003,recall,3,0.0,0.0,0.0,,,DATASCOPE CORP,3845.0,I,27096.0
3786,2004,adverse_event,164,,,,91.0,73.0,DATASCOPE CORP,3845.0,I,27096.0
3786,2004,recall,3,0.0,0.0,0.0,,,DATASCOPE CORP,3845.0,I,27096.0
3786,2005,adverse_event,114,,,,79.0,35.0,DATASCOPE CORP,3845.0,I,27096.0
3786,2005,recall,5,0.0,0.0,0.0,,,DATASCOPE CORP,3845.0,I,27096.0
3786,2006,adverse_event,156,,,,129.0,27.0,DATASCOPE CORP,3845.0,I,27096.0
3786,2006,recall,1,0.0,0.0,0.0,,,DATASCOPE CORP,3845.0,I,27096.0
3786,2007,adverse_event,95,,,,94.0,1.0,DATASCOPE CORP,3845.0,I,27096.0
3786,2007,recall,5,0.0,0.0,0.0,,,DATASCOPE CORP,3845.0,I,27096.0
3786,2008,adverse_event,102,,,,94.0,8.0,DATASCOPE CORP,3845.0,I,27096.0
3849,1992,adverse_event,47,,,,47.0,0.0,FRESENIUS USA INC,3841.0,I,320185.0
3849,1993,adverse_event,51,,,,51.0,0.0,FRESENIUS USA INC,3841.0,I,320185.0
3849,1994,adverse_event,114,,,,113.0,1.0,FRESENIUS USA INC,3841.0,I,320185.0
3849,1995,adverse_event,67,,,,66.0,1.0,FRESENIUS USA INC,3841.0,I,320185.0
4925,2002,adverse_event,2,,,,0.0,2.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2003,adverse_event,1,,,,0.0,1.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2004,adverse_event,1,,,,0.0,1.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2006,adverse_event,1,,,,0.0,1.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2007,adverse_event,2,,,,2.0,0.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2008,adverse_event,3,,,,0.0,3.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2009,adverse_event,3,,,,1.0,2.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2010,adverse_event,3,,,,1.0,2.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2011,adverse_event,6,,,,1.0,5.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2012,adverse_event,11,,,,6.0,5.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2013,adverse_event,3,,,,2.0,1.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2014,adverse_event,10,,,,0.0,10.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2015,adverse_event,18,,,,0.0,18.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2016,adverse_event,46,,,,10.0,36.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2017,adverse_event,83,,,,5.0,78.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2018,adverse_event,62,,,,60.0,2.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2018,warning_letter,1,,,,,,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2019,adverse_event,28,,,,28.0,0.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2020,adverse_event,30,,,,23.0,7.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2021,adverse_event,62,,,,56.0,6.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2022,adverse_event,117,,,,40.0,77.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2023,adverse_event,157,,,,128.0,29.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2024,adverse_event,93,,,,74.0,19.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
4925,2025,adverse_event,86,,,,73.0,13.0,FUJIFILM HLDGS CORP,3861.0,A,800365.0
5180,2004,adverse_event,1,,,,1.0,0.0,GSK PLC,2834.0,A,1131399.0
5180,2010,adverse_event,1,,,,1.0,0.0,GSK PLC,2834.0,A,1131399.0
5180,2011,adverse_event,1,,,,1.0,0.0,GSK PLC,2834.0,A,1131399.0
5180,2018,adverse_event,1,,,,1.0,0.0,GSK PLC,2834.0,A,1131399.0
5639,1991,adverse_event,1,,,,1.0,0.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,1992,adverse_event,10,,,,10.0,0.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,1993,adverse_event,13,,,,13.0,0.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,1994,adverse_event,24,,,,24.0,0.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,1995,adverse_event,33,,,,32.0,1.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,1996,adverse_event,58,,,,56.0,2.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,1997,adverse_event,62,,,,59.0,3.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,1998,adverse_event,64,,,,49.0,15.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,1999,adverse_event,50,,,,41.0,9.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2000,adverse_event,80,,,,64.0,16.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2001,adverse_event,107,,,,73.0,34.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2002,adverse_event,280,,,,53.0,227.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2003,adverse_event,114,,,,30.0,84.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2003,recall,11,0.0,0.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2004,adverse_event,112,,,,30.0,82.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2004,recall,6,0.0,0.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2005,adverse_event,145,,,,38.0,107.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2005,recall,2,0.0,0.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2006,adverse_event,125,,,,29.0,96.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2006,recall,3,0.0,0.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2007,adverse_event,86,,,,28.0,58.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2007,recall,5,0.0,0.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2008,adverse_event,4957,,,,82.0,4875.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2008,recall,6,0.0,0.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2009,adverse_event,8648,,,,146.0,8502.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2009,recall,9,0.0,0.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2010,adverse_event,12257,,,,5141.0,7116.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2010,recall,4,0.0,0.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2011,adverse_event,6927,,,,6407.0,520.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2011,recall,13,0.0,0.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2012,adverse_event,8915,,,,8232.0,683.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2012,recall,6,0.0,4.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2012,warning_letter,1,,,,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2013,adverse_event,6347,,,,5402.0,945.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2013,recall,7,0.0,7.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2014,adverse_event,3605,,,,2886.0,719.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2014,recall,1,0.0,1.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2015,adverse_event,1558,,,,836.0,722.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2015,recall,3,0.0,3.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2016,adverse_event,794,,,,26.0,768.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2016,recall,5,0.0,5.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2017,adverse_event,731,,,,29.0,702.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2017,recall,1,0.0,1.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2018,adverse_event,649,,,,21.0,628.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2018,recall,1,0.0,1.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2019,adverse_event,659,,,,25.0,634.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2020,adverse_event,657,,,,23.0,634.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2020,recall,5,1.0,4.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2021,adverse_event,754,,,,17.0,737.0,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5639,2021,recall,9,0.0,9.0,0.0,,,HILL-ROM HOLDINGS INC,2590.0,I,47518.0
5697,2010,warning_letter,1,,,,,,HOOPER HOLMES INC,8090.0,I,741815.0
5697,2011,recall,58,0.0,0.0,0.0,,,HOOPER HOLMES INC,8090.0,I,741815.0
5697,2013,recall,1,0.0,1.0,0.0,,,HOOPER HOLMES INC,8090.0,I,741815.0
5878,2005,recall,4,0.0,0.0,0.0,,,ILLINOIS TOOL WORKS,3560.0,A,49826.0
6158,1992,adverse_event,8,,,,8.0,0.0,INVACARE CORP,3842.0,I,742112.0
6158,1993,adverse_event,16,,,,14.0,2.0,INVACARE CORP,3842.0,I,742112.0
6158,1994,adverse_event,24,,,,24.0,0.0,INVACARE CORP,3842.0,I,742112.0
6158,1995,adverse_event,26,,,,23.0,3.0,INVACARE CORP,3842.0,I,742112.0
6158,1996,adverse_event,55,,,,53.0,2.0,INVACARE CORP,3842.0,I,742112.0
6158,1997,adverse_event,118,,,,117.0,1.0,INVACARE CORP,3842.0,I,742112.0
6158,1998,adverse_event,123,,,,121.0,2.0,INVACARE CORP,3842.0,I,742112.0
6158,1999,adverse_event,159,,,,152.0,7.0,INVACARE CORP,3842.0,I,742112.0
6158,2000,adverse_event,110,,,,109.0,1.0,INVACARE CORP,3842.0,I,742112.0
6158,2001,adverse_event,228,,,,176.0,52.0,INVACARE CORP,3842.0,I,742112.0
6158,2002,adverse_event,151,,,,23.0,128.0,INVACARE CORP,3842.0,I,742112.0
6158,2003,adverse_event,128,,,,43.0,85.0,INVACARE CORP,3842.0,I,742112.0
6158,2003,recall,6,0.0,0.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2004,adverse_event,136,,,,46.0,90.0,INVACARE CORP,3842.0,I,742112.0
6158,2004,recall,1,0.0,0.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2005,adverse_event,98,,,,29.0,69.0,INVACARE CORP,3842.0,I,742112.0
6158,2005,recall,4,0.0,0.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2006,adverse_event,100,,,,19.0,81.0,INVACARE CORP,3842.0,I,742112.0
6158,2006,recall,7,0.0,0.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2007,adverse_event,94,,,,30.0,64.0,INVACARE CORP,3842.0,I,742112.0
6158,2007,recall,4,0.0,0.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2008,adverse_event,134,,,,72.0,62.0,INVACARE CORP,3842.0,I,742112.0
6158,2009,adverse_event,182,,,,169.0,13.0,INVACARE CORP,3842.0,I,742112.0
6158,2009,recall,2,0.0,0.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2010,adverse_event,196,,,,192.0,4.0,INVACARE CORP,3842.0,I,742112.0
6158,2010,warning_letter,1,,,,,,INVACARE CORP,3842.0,I,742112.0
6158,2011,adverse_event,808,,,,336.0,472.0,INVACARE CORP,3842.0,I,742112.0
6158,2011,recall,5,0.0,0.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2012,adverse_event,4211,,,,58.0,4153.0,INVACARE CORP,3842.0,I,742112.0
6158,2012,recall,7,0.0,5.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2013,adverse_event,14259,,,,83.0,14176.0,INVACARE CORP,3842.0,I,742112.0
6158,2013,recall,3,0.0,3.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2014,adverse_event,34161,,,,109.0,34052.0,INVACARE CORP,3842.0,I,742112.0
6158,2014,recall,5,0.0,5.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2015,adverse_event,26054,,,,93.0,25961.0,INVACARE CORP,3842.0,I,742112.0
6158,2015,recall,4,0.0,4.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2016,adverse_event,6578,,,,19.0,6559.0,INVACARE CORP,3842.0,I,742112.0
6158,2016,recall,10,0.0,10.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2017,adverse_event,126,,,,12.0,114.0,INVACARE CORP,3842.0,I,742112.0
6158,2017,recall,1,0.0,1.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2018,adverse_event,82,,,,42.0,40.0,INVACARE CORP,3842.0,I,742112.0
6158,2018,recall,1,0.0,1.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2019,adverse_event,154,,,,9.0,145.0,INVACARE CORP,3842.0,I,742112.0
6158,2020,adverse_event,78,,,,9.0,69.0,INVACARE CORP,3842.0,I,742112.0
6158,2020,recall,1,0.0,1.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2021,adverse_event,63,,,,5.0,58.0,INVACARE CORP,3842.0,I,742112.0
6158,2021,recall,3,0.0,3.0,0.0,,,INVACARE CORP,3842.0,I,742112.0
6158,2021,warning_letter,1,,,,,,INVACARE CORP,3842.0,I,742112.0
6158,2022,adverse_event,55,,,,1.0,54.0,INVACARE CORP,3842.0,I,742112.0
6158,2022,recall,2,0.0,1.0,1.0,,,INVACARE CORP,3842.0,I,742112.0
6266,1992,adverse_event,24,,,,16.0,8.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,1993,adverse_event,18,,,,13.0,5.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,1994,adverse_event,47,,,,16.0,31.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,1995,adverse_event,74,,,,20.0,54.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,1996,adverse_event,325,,,,33.0,292.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,1997,adverse_event,583,,,,38.0,545.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,1998,adverse_event,609,,,,17.0,592.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,1999,adverse_event,553,,,,12.0,541.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2000,adverse_event,253,,,,11.0,242.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2001,adverse_event,170,,,,22.0,148.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2002,adverse_event,99,,,,19.0,80.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2003,adverse_event,62,,,,34.0,28.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2004,adverse_event,64,,,,47.0,17.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2005,adverse_event,50,,,,32.0,18.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2006,adverse_event,94,,,,62.0,32.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2007,adverse_event,200,,,,156.0,44.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2008,adverse_event,159,,,,75.0,84.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2009,adverse_event,92,,,,53.0,39.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2010,adverse_event,137,,,,36.0,101.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2011,adverse_event,179,,,,66.0,113.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2012,adverse_event,71,,,,29.0,42.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2013,adverse_event,147,,,,38.0,109.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2014,adverse_event,451,,,,44.0,407.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2015,adverse_event,415,,,,27.0,388.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2016,adverse_event,544,,,,121.0,423.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2017,adverse_event,737,,,,256.0,481.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2018,adverse_event,4910,,,,5.0,4905.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2019,adverse_event,4310,,,,1.0,4309.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2020,adverse_event,2493,,,,1.0,2492.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2021,adverse_event,417,,,,1.0,416.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2022,adverse_event,255,,,,1.0,254.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2023,adverse_event,339,,,,4.0,335.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2024,adverse_event,529,,,,0.0,529.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6266,2025,adverse_event,538,,,,4.0,534.0,JOHNSON & JOHNSON,2834.0,A,200406.0
6435,1994,adverse_event,1,,,,1.0,0.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,1995,adverse_event,3,,,,3.0,0.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,1996,adverse_event,6,,,,6.0,0.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,1997,adverse_event,5,,,,3.0,2.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,1998,adverse_event,21,,,,15.0,6.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,1999,adverse_event,8,,,,3.0,5.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2000,adverse_event,12,,,,6.0,6.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2001,adverse_event,12,,,,8.0,4.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2002,adverse_event,13,,,,7.0,6.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2003,adverse_event,22,,,,18.0,4.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2004,adverse_event,36,,,,20.0,16.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2005,adverse_event,44,,,,31.0,13.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2005,recall,3,0.0,0.0,0.0,,,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2006,adverse_event,63,,,,26.0,37.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2006,recall,8,0.0,0.0,0.0,,,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2007,adverse_event,47,,,,34.0,13.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2007,recall,2,0.0,0.0,0.0,,,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2008,adverse_event,28,,,,22.0,6.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2009,adverse_event,32,,,,30.0,2.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2009,recall,3,0.0,2.0,0.0,,,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2010,adverse_event,106,,,,35.0,71.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2010,recall,6,0.0,3.0,1.0,,,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2011,adverse_event,175,,,,27.0,148.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2011,recall,3,0.0,0.0,0.0,,,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2012,adverse_event,279,,,,39.0,240.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2012,recall,3,0.0,3.0,0.0,,,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2012,warning_letter,1,,,,,,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2013,adverse_event,273,,,,44.0,229.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2013,recall,3,0.0,3.0,0.0,,,KIMBERLY-CLARK CORP,2621.0,A,55785.0
6435,2014,adverse_event,291,,,,27.0,264.0,KIMBERLY-CLARK CORP,2621.0,A,55785.0
